 MRK M_P SD_P M_XtX SD_XtX XtXst log10(1/pval)
     589   0.06794220   0.01550460  95.41233029  13.31792121  84.75711808   0.55972417
     590   0.01868938   0.00357234  95.07349840  14.99458915  89.02049656   0.34894887
     591   0.16554648   0.04828362  98.63331618  11.81822830  58.81883217   3.17000783
     592   0.07269305   0.01870931  97.99890429  14.28622361  67.45655670   1.98506760
     593   0.57527468   0.08229864  72.62972075   6.03387198  95.37235126   0.11036563
     594   0.11082412   0.02404225 104.31746860  12.45590854  82.15751743   0.71133933
     595   0.06635038   0.01293005  95.58247469  12.53722761  73.27662501   1.38563504
     596   0.47815839   0.05412890 123.71903469   7.24972602 168.68290963   4.37327785
     597   0.06960594   0.01682909  91.97934681  13.27222275  67.20765244   2.01394932
     598   0.09062632   0.02123948  93.39854617  12.82572787  87.34115496   0.42666748
     599   0.09628091   0.02147945  94.88332550  12.38192744  85.83399220   0.50221947
     600   0.04357508   0.01052607 100.58103198  13.94241650  63.38070325   2.49530512
     601   0.15850680   0.02782532  98.94618230  12.82193808  93.43593435   0.17446342
     602   0.48797709   0.07480760  86.62258113   5.42676813 114.33821743   0.50897155
     603   0.06145437   0.01522556 101.21659569  14.63098826  83.38500262   0.63743453
     604   0.06189399   0.01495977  92.86159236  11.89027598  89.05861372   0.34726112
     605   0.69030103   0.05754630  97.79507201   8.46590480 130.22346886   1.34131953
     606   0.07895757   0.02132742  98.19222624  13.17171801  85.92966587   0.49725472
     607   0.10655669   0.02366106  91.98950630  12.04723224  88.04383664   0.39333908
     608   0.24886908   0.03956486  98.14756953  10.58066722 126.02043764   1.09356901
     609   0.05853345   0.01051763  99.92243151  14.38022135 102.92884507   0.09641299
     610   0.17516764   0.04624296  96.47176814  14.54479664  81.50027753   0.75267300
     611   0.18521014   0.04443962 100.46889350  12.52021516  73.54694698   1.36110022
     612   0.03994223   0.01060374  99.38028866  13.46317798  99.60126787   0.00661497
     613   0.16358123   0.03424030 106.59438073  11.27949430 113.64054280   0.47913718
     614   0.21707714   0.05275515 107.40603897  12.00129800  69.30589052   1.77917259
     615   0.13597989   0.02736766  98.29602491  12.19245707  90.19691997   0.29837031
     616   0.75118489   0.05434505  75.08945367  11.34579414  97.64951890   0.04370174
     617   0.28919216   0.04346784 131.26573864   9.40307147 177.20447956   5.20015774
     618   0.40008613   0.04651112 166.73853414   7.44976438 229.57254282  11.16240827
     619   0.11354386   0.01845611 106.22855248  12.51046076 127.84275975   1.19865819
     620   0.15614685   0.02775925  96.06608278  12.47696890 116.77731992   0.61787995
     621   0.59042112   0.05277493 130.25188283   7.33546160 177.30056279   5.20975049
     622   0.13784757   0.02532716  98.96172869  13.43969110 115.52850505   0.56122807
     623   0.48868858   0.07781008  86.04240976   5.19096154 115.35132612   0.55334153
     624   0.17993136   0.06783904 100.66538125  12.48050416  79.19262429   0.90797675
     625   0.12807322   0.03446879  97.28228486  13.56078115  64.42902210   2.35624670
     626   0.81369886   0.04016809  86.93195933  11.42604165 104.26307433   0.13629142
     627   0.03481836   0.00621033  96.16673645  14.25142365  78.91915114   0.92746746
     628   0.13429119   0.02486544 101.78488900  12.30892661  95.27150006   0.11353076
     629   0.33850032   0.07378082 101.97706033  12.00256246 104.78621133   0.15253468
     630   0.18028328   0.05941258  94.63655280  13.48622859  97.24523404   0.05488249
     631   0.13737068   0.02221021  97.67115413  11.95693551  91.18176748   0.25837248
     632   0.35198034   0.05459407 106.33096980  12.07575041 134.52192316   1.61386872
     633   0.53022470   0.07551345  85.67203953   5.79431226 115.99740131   0.58228097
     634   0.21061718   0.04188510 105.41192154  12.98814698  93.65837642   0.16673647
     635   0.13715501   0.03533525  98.15517226  11.83445797  79.05236592   0.91794361
     636   0.05812365   0.01136497  95.81276861  14.10903547  63.71645283   2.45015366
     637   0.13222712   0.02576624  98.51961687  13.45758692  81.73089757   0.73802692
     638   0.12052375   0.04157551 103.18501715  13.05887113  77.87867497   1.00380791
     639   0.03538658   0.00652439 101.04216747  14.16342040 104.02951839   0.12915004
     640   0.30209175   0.09533745 109.34329285  11.54695213  66.53586610   2.09332813
     641   0.14642911   0.02648936 100.34647004  13.30939018  77.85594134   1.00551506
     642   0.58414550   0.06679074  98.54552326   5.96445084 131.56832269   1.42454756
     643   0.23743547   0.03826400 113.93717344  13.33573422 126.18535185   1.10293052
     644   0.48357953   0.05014044 138.15051231   6.76391055 187.63752834   6.27466562
     645   0.05642208   0.01146237  94.85480268  12.86859513  83.14176475   0.65174475
     646   0.12733084   0.03732918 104.91183191  14.26408361  99.59420016   0.00643883
     647   0.29993670   0.05928783  76.41083504  14.86982451  87.17789303   0.43458111
     648   0.09607453   0.02396859  99.86125323  13.74805064  43.93511874   6.39308651
     649   0.20298178   0.03647345  88.97737317  11.49496069  96.21314330   0.08469326
     650   0.08596978   0.01530544 105.79943290  13.22095513 119.31312531   0.73859859
     651   0.16840703   0.03827981 104.20676992  13.80875867  67.33129640   1.99956679
     652   0.24565037   0.04766622 106.68776676  11.15224680  80.85256985   0.79464231
     653   0.11137895   0.02262241 105.06052812  12.11925218 118.25500160   0.68730656
     654   0.17921581   0.03778118 108.78983158  11.03265010 129.77984416   1.31428037
     655   0.24794457   0.04450280  95.49941277  12.22835116  91.09770400   0.26170515
     656   0.17775643   0.05440814 102.75784236  12.50258954  90.37271651   0.29107643
     657   0.05871245   0.01054691  95.16509505  13.19218408  85.04255978   0.54418851
     658   0.70726045   0.05418644 106.69857634   9.92342026 138.83090161   1.90568811
     659   0.47445503   0.06522850  92.26379461   5.81852594 125.06362950   1.03984423
     660   0.05391457   0.01201400 102.68519005  13.61795933  62.29071443   2.64597607
     661   0.26936988   0.07593471  97.83595631  10.90946029  74.06623799   1.31473587
     662   0.11697356   0.03754209  97.35877981  13.98306788  86.89251412   0.44856999
     663   0.24075007   0.05316364  95.97867108  12.34783793 110.50398540   0.35234438
     664   0.13735901   0.03920066  95.60943540  12.47166267  98.46138767   0.02206860
     665   0.39799782   0.06203464  98.86684526   7.34322697 133.33459659   1.53669551
     666   0.18785132   0.03678027  91.65011721  12.38920917  77.12431882   1.06136645
     667   0.60416280   0.06340775  99.63396246   6.31968474 133.67080255   1.55840344
     668   0.09670813   0.01765658 109.09312030  13.49666415 123.94925953   0.97854886
     669   0.05251409   0.01137769  98.15836728  15.01434047  87.54605206   0.41682696
     670   0.05639703   0.01386134 104.69809588  14.51477020  97.40689629   0.05037860
     671   0.17458541   0.04225357 101.89910431  11.39752688  83.72454778   0.61773042
     672   0.21785987   0.05738583 107.23135808  11.01788126  81.94039525   0.72485606
     673   0.34374791   0.07310021  94.95279175  11.20036386 115.16603578   0.54513425
     674   0.08260793   0.02529668  93.58375223  12.91271942  76.99145769   1.07170035
     675   0.12720873   0.02978106 102.39150715  12.09954862  91.94891758   0.22864696
     676   0.75901770   0.04433103  83.97770437   9.81760426 111.58240494   0.39457801
     677   0.14188292   0.04061577 101.27177777  13.66846869  93.04912690   0.18813128
     678   0.04792509   0.00779392  98.37118736  12.64245792 107.87426192   0.25538903
     679   0.24496311   0.03807238 107.78544097  11.18883821 142.78353133   2.18902637
     680   0.45882709   0.06103795 110.81016532   6.76066450 149.25264471   2.68337364
     681   0.24784905   0.03922649 102.11211359   9.58924624 133.22462481   1.52961981
     682   0.41430971   0.07238051  88.16164395   6.81246524 115.71594706   0.56961242
     683   0.61596052   0.05058978 131.08713630   8.42031490 178.08044241   5.28782725
     684   0.17813893   0.08917578 102.51944872  14.29578065  71.81836791   1.52281844
     685   0.04990147   0.01221980  98.75842933  14.24107166 101.55480845   0.05766677
     686   0.34917473   0.06149063  84.73852253   8.84191079 108.08385208   0.26280131
     687   0.37266131   0.06915956  94.74909237   7.96399651 125.17525024   1.04605976
     688   0.17148839   0.04935600  99.23210971  13.25767195 100.00211842   0.01670576
     689   0.12119401   0.03364567 101.32038924  13.28281726  68.89224106   1.82391969
     690   0.05332958   0.00960574 100.98511129  13.24356684  92.09646722   0.22307023
     691   0.18324314   0.03333288 107.31625619  12.30481367 134.83022767   1.63413974
     692   0.44928445   0.08943066  67.14213655   7.38509406  88.75314166   0.36088043
     693   0.07528380   0.01940574  96.96413782  13.92720380  76.46106047   1.11354932
     694   0.42775817   0.07388139 109.94501241  10.91285398  72.02648590   1.50273349
     695   0.06849766   0.01818057  98.08090831  13.67574739  88.14225883   0.38876473
     696   0.09040144   0.02062563  98.50987557  13.29217687 100.79376310   0.03721676
     697   0.05577247   0.00995998  96.15060482  14.53678154 110.38094708   0.34761696
     698   0.11925275   0.02444832  97.37581057  13.84609842  96.22462572   0.08435140
     699   0.06056424   0.02004875 101.82609102  13.93928734  77.00063822   1.07098438
     700   0.25970916   0.07230710 100.87448197  11.03573026  95.39319402   0.10971381
     701   0.33709749   0.05659101  92.71017036   9.25295555 121.61795487   0.85482181
     702   0.14510535   0.02799994 101.29709387  13.78513862  90.58732464   0.28226371
     703   0.05798359   0.01842093  94.27818731  12.77695030  81.05017467   0.78170668
     704   0.05608354   0.01520795  97.86257366  13.45309042  85.83409723   0.50221400
     705   0.21023206   0.04247878 100.56063535  12.80039566  91.83178411   0.23310612
     706   0.51141823   0.06754300  90.88056586   5.07275331 119.46073636   0.74585787
     707   0.35395513   0.05466301 116.14273068   8.20323220 155.27802457   3.17599522
     708   0.02248431   0.00527798  97.20295305  14.04106649  56.08975617   3.63327617
     709   0.03765381   0.00755892  96.83857785  13.41235744  71.91831512   1.51315143
     710   0.11432990   0.02561174  96.74852536  12.86036011  87.40598255   0.42354307
     711   0.07817210   0.01487501 101.15476889  13.91435292  86.93382685   0.44653256
     712   0.06368076   0.01193184 102.57299668  13.43481503  68.88074464   1.82517391
     713   0.13263481   0.02301430  96.80020136  13.20861880  82.63950482   0.68181463
     714   0.69511488   0.06669521  72.62991207  11.42084988  90.00149270   0.30655841
     715   0.08434778   0.01398471  97.69375265  12.63822234  86.71019459   0.45761165
     716   0.44793162   0.06057632 100.68087103   5.17020295 134.86962109   1.63673672
     717   0.10396251   0.02069805 100.52010247  13.37649164  92.67543400   0.20161810
     718   0.19446091   0.05567355 100.61690460  12.45105483  75.67072417   1.17769985
     719   0.07608436   0.02864870  94.51133028  14.25326890  71.41900685   1.56184144
     720   0.08551943   0.02271514  95.92733984  12.23232952  65.35590569   2.23791464
     721   0.14253437   0.02702188 101.17049283  13.29212964 115.16097957   0.54491087
     722   0.16739573   0.05451417  97.91150123  12.17177477  94.21116147   0.14794922
     723   0.07833046   0.01405591  94.47048529  14.56668039  89.54052241   0.32620810
     724   0.07167367   0.01602878 101.95250867  13.33460823  96.93536525   0.06363953
     725   0.05975544   0.01176397  97.06934072  13.97340260  82.41065031   0.69575111
     726   0.07686735   0.01210398  97.98491759  11.93229652 103.61197090   0.11655282
     727   0.51639798   0.06847428  92.84307243   4.76748781 126.13999757   1.10035297
     728   0.04233311   0.00844131  96.59784395  13.58430325  90.05523304   0.30429837
     729   0.36236736   0.08214859  74.52195357   9.24311042  94.00025289   0.15504796
     730   0.08829149   0.03340645  97.23777976  14.10290847  66.08668158   2.14758402
     731   0.22632120   0.05766694 106.45412090  12.23997091  71.12161508   1.59131600
     732   0.07817515   0.01418530  92.77448908  13.28576578 112.51075026   0.43207867
     733   0.08953060   0.01901541  96.85476290  13.71197522  90.26523486   0.29552785
     734   0.22168347   0.03506848 112.44131050  11.02596685 140.56118391   2.02791809
     735   0.19973817   0.03974586  99.63394725  11.69890003  91.16207047   0.25915201
     736   0.65004826   0.05727270  91.77524117   7.75674363 122.49461438   0.90062696
     737   0.07023924   0.01290320  98.88269159  14.25249838  68.47399583   1.86992096
     738   0.04686200   0.01270778  97.72153452  14.41786120  89.45658082   0.32983745
     739   0.07205465   0.01183229 101.40187717  13.30107713 111.94493982   0.40909698
     740   0.17853989   0.02800378 100.44144756  12.07236340 132.41769778   1.47807849
     741   0.23794492   0.06847682 101.15032868  12.37079195  72.33767971   1.47301871
     742   0.22004280   0.05187871  99.85287890  12.14942750  80.50862546   0.81743590
     743   0.35655665   0.12421652  90.48571577  12.31129448  69.01768597   1.81027131
     744   0.05947674   0.01280651  98.65248872  13.76506296 110.87644721   0.36676898
     745   0.30154862   0.07634145 103.46100169  11.37558341  74.26147149   1.29756301
     746   0.28035041   0.07978063 107.08229149  11.37703099  85.70753590   0.50881734
     747   0.18550165   0.03331257 108.62210398  12.47656995 143.58652115   2.24835794
     748   0.08391570   0.01669971  95.79089761  13.46776128  88.13977737   0.38887978
     749   0.10901681   0.02224504  97.53098506  13.32707645 102.98093385   0.09792814
     750   0.14215025   0.04773368 104.97818214  13.83099625  88.35048377   0.37916222
     751   0.36354141   0.05793513 102.79060344   8.11199037 137.62106352   1.82192250
     752   0.65710109   0.05588477  93.69017748   9.09468789 124.71217639   1.02036381
     753   0.10178759   0.02075259 101.50189049  13.60517114  94.66241609   0.13304466
     754   0.07947248   0.01392389  98.21713156  12.61293313 105.11432738   0.16289729
     755   0.18982186   0.06597629  86.18378080  12.04476649  73.52787900   1.36282184
     756   0.11273406   0.02550771  97.59485365  13.31338335  73.15404566   1.39685151
     757   0.08892845   0.01677170  96.13305462  13.26272877  92.63897093   0.20294907
     758   0.07813127   0.01987275 103.16568008  14.19319945  65.63179349   2.20350927
     759   0.10943275   0.02226444  99.21608926  13.39557112 122.06808359   0.87823173
     760   0.71880145   0.04102642 119.61259680   9.05683062 162.51662264   3.80598406
     761   0.08882493   0.02403826  96.49967171  13.56131195  86.88372926   0.44900378
     762   0.09869353   0.01524316 100.71095256  13.08533932 128.58625848   1.24256375
     763   0.07187009   0.02130498 104.02118540  14.00624338  71.41022235   1.56270697
     764   0.30726041   0.06166271 106.65560263  14.32544535  78.56097975   0.95335364
     765   0.05091042   0.00853625  98.40515632  13.88537899  81.92846006   0.72560300
     766   0.16326516   0.05901662 104.41466813  13.44893745  85.66248413   0.51117777
     767   0.15366316   0.03617531  90.60716656  12.85370590  98.17307281   0.02962732
     768   0.62106487   0.05632367 106.77724652   6.82359754 144.68990393   2.33083942
     769   0.16482383   0.03299289  92.17556919  13.14068525  68.80484014   1.83346934
     770   0.12676770   0.02108270  97.77586437  13.15391459  93.34664959   0.17759212
     771   0.55336566   0.08214755  81.32923206   6.43543090 103.99031909   0.12795814
     772   0.26616570   0.05352847 104.36428251  10.45569753 127.40867625   1.17329900
     773   0.17709492   0.05621184  99.66802307  13.72570133  67.44776387   1.98608306
     774   0.17041875   0.03589305  95.85367162  13.84735243  74.92053002   1.24061960
     775   0.10123934   0.02296095  96.67246382  14.42682229 103.89703162   0.12512937
     776   0.07695701   0.02121740  95.99392641  13.46913293  66.33311644   2.11769956
     777   0.08532090   0.01889768  97.50351411  12.57944803  79.59647706   0.87962306
     778   0.05711813   0.01478757  96.52130351  14.01503935  86.64455412   0.46088701
     779   0.14790845   0.03342331  98.68150935  13.57813346 102.55008358   0.08549746
     780   0.07271049   0.01949962  98.84877780  13.57150437  94.98650770   0.12257588
     781   0.10771181   0.02055751  97.79522376  15.13085380 100.65492485   0.03356350
     782   0.03018213   0.00594262  95.03381800  13.56532211  83.14951182   0.65128645
     783   0.09389525   0.02391869  96.34379409  13.72407971  84.13194737   0.59450265
     784   0.32085273   0.05133858 107.07060109  11.08693229 116.30705165   0.59632801
     785   0.22097326   0.04190328 104.93952216  12.10571513 109.15273843   0.30145329
     786   0.04953118   0.01107661  93.32894948  13.31343673  81.80630904   0.73327126
     787   0.17111068   0.03036696  87.13896294  12.35189794  84.83263951   0.55559299
     788   0.10730116   0.02465918  97.43105507  13.86955197  61.69165644   2.73150966
     789   0.12485489   0.03174167  95.81588642  13.78725976  97.62694410   0.04431883
     790   0.15805987   0.03466280  95.26551126  12.32535736 111.05140951   0.37360391
     791   0.04982931   0.00885435  97.25363500  13.91813182  74.35508003   1.28937879
     792   0.04271324   0.00867561  97.94511637  13.74689746  75.93888329   1.15569069
     793   0.12282313   0.02728539  98.86542909  12.78577139 111.75111134   0.40131438
     794   0.27631396   0.04286993 107.27363083   9.41885203 144.21220086   2.29499465
     795   0.03917276   0.00843938  99.18491152  12.60015442  78.85423861   0.93212858
     796   0.29644701   0.07771277 113.40093654  13.09641980 106.03920337   0.19283160
     797   0.07303173   0.01517739  97.06807660  13.46571712 111.92354273   0.40823558
     798   0.11195490   0.03350100 100.48759395  13.91354254 103.67686339   0.11849629
     799   0.19772341   0.03213008 124.36907320  11.42747591 161.16675151   3.68547666
     800   0.09564960   0.01739431  99.55382472  13.66892152 117.80706220   0.66598848
     801   0.07552000   0.01900987  95.56153458  14.37949277  57.59211251   3.37233678
     802   0.09324109   0.02678447 101.72502184  13.97924315  62.69400229   2.58949164
     803   0.06439705   0.01477888  98.52661778  13.51241091  91.74034442   0.23660694
     804   0.04047958   0.00828685  98.37940321  13.06753358 100.42802898   0.02764453
     805   0.09214691   0.01454715  95.05427896  13.12151404 115.61646789   0.56515744
     806   0.37852170   0.05661461 107.28656523   8.07086458 140.81682145   2.04621646
     807   0.14135098   0.03807476  92.33191862  12.25249414  80.51024375   0.81732782
     808   0.12339424   0.02604163 104.16454604  13.03997592  99.72699062   0.00975854
     809   0.14687739   0.05093729  94.96866804  12.82576660  84.76496030   0.55929449
     810   0.03785252   0.00679866  99.83467996  14.11991095  80.66217137   0.80721638
     811   0.57928816   0.06815985  91.01554904   5.20599385 122.73135415   0.91314611
     812   0.10963178   0.01866112  93.73280523  12.45372992  73.55363795   1.36049643
     813   0.22404532   0.04945024 108.29688889  11.30714630 109.25946183   0.30539046
     814   0.09777065   0.01669072  99.81590856  13.00467327 110.91616115   0.36831710
     815   0.30725482   0.07984839 106.42109636   9.91614081 108.58669365   0.28080759
     816   0.24747977   0.05508233 103.27198556  11.04190936 103.65782492   0.11792556
     817   0.34835248   0.08510192 110.77633245  13.28521523 106.98731750   0.22462803
     818   0.14075469   0.05356030 100.52397328  13.29614759  94.51378588   0.13791135
     819   0.02239294   0.00700225  98.19284885  14.11270489  68.55517500   1.86093234
     820   0.21234543   0.03337540 107.68110397  12.12190947 144.98174744   2.35283894
     821   0.63054740   0.04638186 146.20878173   6.59280420 201.25714304   7.76972526
     822   0.39665581   0.05794365 107.54521855   8.16101332 143.69846221   2.25667571
     823   0.25578695   0.08655464 105.96469687  11.01748258  71.09671974   1.59379959
     824   0.07303164   0.01276655  91.96402512  13.10785312  78.90161397   0.92872542
     825   0.24113084   0.05919867 105.42714383  12.44835393  78.25495387   0.97579677
     826   0.15557159   0.03474036 100.55075800  13.93459921  75.80485252   1.16665985
     827   0.06827489   0.01754068  98.03408618  13.51875951  91.98273219   0.22736495
     828   0.04146502   0.00695870 101.66478476  12.80030273 108.69028307   0.28455611
     829   0.57386896   0.04321105 169.48898630   7.07061699 232.04495922  11.47461159
     830   0.27784892   0.05295748  85.27174288  10.06695738 107.37267377   0.23787237
     831   0.17690284   0.03177112 100.58077629  13.77483595  59.52587216   3.05759870
     832   0.23020272   0.06511414  94.61468336  12.91102147  92.04020514   0.22519139
     833   0.22551200   0.04819392  93.59899738  13.49923207  83.00504252   0.65986041
     834   0.09291985   0.02101233  94.84086883  14.07421636  74.63281283   1.26528481
     835   0.09184050   0.01549429 102.55497960  13.12682503 126.05515829   1.09553748
     836   0.10836366   0.03352070  98.71471038  13.40045900  77.78460340   1.01088308
     837   0.04446758   0.01122015  94.94769694  14.02180976 108.13895028   0.26475897
     838   0.26621586   0.04432426  99.48385676  10.51299587 132.48951553   1.48263875
     839   0.05582037   0.01090979  98.72818913  14.41576969  82.60467899   0.68392586
     840   0.15582130   0.04114128 101.27505392  12.80831338  98.32866484   0.02553141
     841   0.03714964   0.00896080  96.14881352  13.66490839  62.80099644   2.57465236
     842   0.45754769   0.09230989 105.11032654  11.71189373  93.18725036   0.18321677
     843   0.10379663   0.03188830  96.83474022  14.07928345  79.83915165   0.86282925
     844   0.77848887   0.03881369  87.89396246  10.20483452 111.19008711   0.37904816
     845   0.14079347   0.03566277  96.81952335  12.34452637  80.52207368   0.81653799
     846   0.16707256   0.03444967 109.46407958  12.97030366 107.27496866   0.23449679
     847   0.09302131   0.01678550  97.05745590  12.66452563 113.14958867   0.45849677
     848   0.08534021   0.01492911 103.15098904  12.71725443 131.13280450   1.39738871
     849   0.15662822   0.03952073  95.99855790  11.38876348 102.05250740   0.07142965
     850   0.12909917   0.03249879  97.10314646  12.98847001  84.43034236   0.57777309
     851   0.07311160   0.01994563 101.22358131  13.57350823  76.90037521   1.07881905
     852   0.08854072   0.02014280  99.75797281  13.04132695  92.63613497   0.20305270
     853   0.12542282   0.02600509 102.48465252  13.87979383  96.46430602   0.07726837
     854   0.07835626   0.01616391  99.47340858  13.11774601 104.87257755   0.15524925
     855   0.70934888   0.05461028  84.27670901   8.92668302 109.21330673   0.30368600
     856   0.10611397   0.01826417  96.83676038  13.19866407  95.14695717   0.11746513
     857   0.05078216   0.01662043  97.34688263  12.87192424  61.93985188   2.69583390
     858   0.08983864   0.01365651  99.26215943  13.65523113 126.47017764   1.11916893
     859   0.28006170   0.04183937 131.85746666   9.44364174 174.85216076   4.96714119
     860   0.47717504   0.05704574 130.03349211   5.89861807 179.09532504   5.39000105
     861   0.11821949   0.02231224  94.31938415  13.25879283  97.62963204   0.04424531
     862   0.08710999   0.01823761  96.40890857  13.90512547  80.62683410   0.80956203
     863   0.07392338   0.01697263 100.15426909  14.52876195  90.80564865   0.27340087
     864   0.07121962   0.01238869  99.89962135  13.17162101  64.35584053   2.36577214
     865   0.07096345   0.01512501 100.86065078  13.49654177  94.75778439   0.12994376
     866   0.59980151   0.07472715  86.76017417   6.29169085 115.87894428   0.57693754
     867   0.31829024   0.04620577 122.80209735   8.10524060 164.80618520   4.01344479
     868   0.08815444   0.01530228  97.95672495  12.94555400  90.82027504   0.27281079
     869   0.08014185   0.01637863  99.81566514  13.77653636  74.08903925   1.31272302
     870   0.10946775   0.02540744  99.31623119  13.36616690 117.80358046   0.66582370
     871   0.15868268   0.05516843  88.52306378  12.94744474  78.99152866   0.92228605
     872   0.10172884   0.03166653  92.91005945  13.54883138  81.56773990   0.74837260
     873   0.06728241   0.01164428 102.81288248  13.57190553  86.08894258   0.48904089
     874   0.11462479   0.01904237 100.40623985  12.42158958 126.45482705   1.11829151
     875   0.08104116   0.02768099 101.52032874  13.77292296  79.87235962   0.86054530
     876   0.07210630   0.01190940 100.22648958  13.25794330  94.93392606   0.12426110
     877   0.17030534   0.03047643 111.71135253  13.81967053 102.22117259   0.07616370
     878   0.04034378   0.00836899 101.38119696  13.77860833  97.14380033   0.05773102
     879   0.08898301   0.01897820  97.92679627  13.88038288  88.34649252   0.37934533
     880   0.20042730   0.06787019 102.67214548  14.89574194  70.58600612   1.64530643
     881   0.07849669   0.01378519  98.46309906  13.22009646 109.32137482   0.30768099
     882   0.45459811   0.06312659 101.17198987   5.94746467 137.15993696   1.79036815
     883   0.25336749   0.05822107  99.72819024  14.25798006  95.14530607   0.11751748
     884   0.15491432   0.02962414  89.52567233  11.64756186 100.38475448   0.02652287
     885   0.65684829   0.06817294  79.47548409   8.18548555 106.86065341   0.22031517
     886   0.07694635   0.01309499  94.02123215  12.69593600  95.67327336   0.10103141
     887   0.11313286   0.01844543  98.75059002  12.43929053 116.77650834   0.61784253
     888   0.28537074   0.05651213  93.01027465  12.64841165 121.23671684   0.83517558
     889   0.18304506   0.03257057  87.11054682  12.72915463 108.86229719   0.29081013
     890   0.39572827   0.05952136 103.71145670   6.87296887 134.03395128   1.58197958
     891   0.08769843   0.02997243  99.58800802  13.22102535  88.15383335   0.38822828
     892   0.11341511   0.02227062  98.51041453  12.15726267 105.07057910   0.16150784
     893   0.29597526   0.05059267 102.08835181  13.10186094 115.86263213   0.57620304
     894   0.07299648   0.01929158 104.32487516  14.83932951  88.68890904   0.36377155
     895   0.65993099   0.05611842  95.43137759   7.50930110 120.25158743   0.78518156
     896   0.18378456   0.03067508  96.75450886  11.41292058 128.12269794   1.21511972
     897   0.06740335   0.02034915  95.48747152  14.49042241  79.94100041   0.85583513
     898   0.15909668   0.04109695 107.59805456  11.78028561 116.08654125   0.58631300
     899   0.15736153   0.02686336  96.49933955  12.22423996 119.13278298   0.72976409
     900   0.39156843   0.06631981 100.87129699   7.30672661 135.05992391   1.64930406
     901   0.14544130   0.02546231 102.08602035  12.48733904  96.46316228   0.07730193
     902   0.20169895   0.03914207  96.84915786  13.27184817  78.36587206   0.96762745
     903   0.04908104   0.00920949  98.40992102  14.23165601  90.33203048   0.29275849
     904   0.37817784   0.06131872 114.29539632   7.97234494 151.03381888   2.82586448
     905   0.16070115   0.03205673 103.50441527  12.93320582 100.81602639   0.03780479
     906   0.15632389   0.02895892  95.76930193  12.72450452  99.27806055   0.00138164
     907   0.09428783   0.02367932  98.70015072  13.33130760  99.08175178   0.00625784
     908   0.13881728   0.05216518 102.50019028  12.88758374  80.04306703   0.84885800
     909   0.60348923   0.05668390 120.16749476   6.41486054 161.29829041   3.69715989
     910   0.21716758   0.05103957 101.39261332  11.90252231  79.76603514   0.86786998
     911   0.09074483   0.02340149 100.00762146  13.40258081  80.96116129   0.78751931
     912   0.04715787   0.01269178  97.81832061  14.30523304  90.16656347   0.29963668
     913   0.16103742   0.03251083  94.06859260  13.85392647  76.07056286   1.14497485
     914   0.25887517   0.04894870 113.00346158  12.03653066 112.16909810   0.41815480
     915   0.04890636   0.01273551  97.59977160  13.71389390  70.51115986   1.65294477
     916   0.20637737   0.03289655  84.63703206  10.79000763 110.73641472   0.36132577
     917   0.08928895   0.02744583  95.93419921  13.71049995  52.28085201   4.36521422
     918   0.51934905   0.05423534 135.97230880   6.92411067 183.69617254   5.86110551
     919   0.08633892   0.01580642 100.38622497  13.04718779 110.58253008   0.35537200
     920   0.25972530   0.04876986  98.25563173  11.61390886 122.47887137   0.89979669
     921   0.36164283   0.07942975  72.05906756   9.52128911  94.30926096   0.14467631
     922   0.18484098   0.04800369 104.21130229  12.49897008  99.31960280   0.00035749
     923   0.19050446   0.06055536 100.30115715  12.88005062  98.38061510   0.02417260
     924   0.11446959   0.02348738 103.46104887  12.76382713  91.35723775   0.25146432
     925   0.08960314   0.01589864 102.19523961  13.15505548  85.34426524   0.52799878
     926   0.02635598   0.00535577  97.48546833  14.76042048  63.62241001   2.46274157
     927   0.10922370   0.01934295  93.33732773  14.11711846 118.82811471   0.71492538
     928   0.04784661   0.01426231  96.97170211  13.27345676 105.24891658   0.16718685
     929   0.19968795   0.03855324 102.44437198  12.50908040  86.86249515   0.45005307
     930   0.07082546   0.01396718  96.98381531  14.37455695 112.72217092   0.44076649
     931   0.10922141   0.02344646  97.51239797  12.69436109 111.04852975   0.37349111
     932   0.11491354   0.03143424  99.05264683  12.38586748  69.75850823   1.73105144
     933   0.03113809   0.00907836  95.36113194  14.70587735  74.33958692   1.29073114
     934   0.15095083   0.03248477  99.13623862  13.89583525  64.85017920   2.30195052
     935   0.29064721   0.04209942 145.22682814   9.91119869 195.56560987   7.13297700
     936   0.12211871   0.02972684  97.06201797  13.49000580  70.66937470   1.63682554
     937   0.03804854   0.00875390 101.75687190  14.62444990  74.82107189   1.24911210
     938   0.10742511   0.01976444  93.38638361  13.25177413 109.72535064   0.32274315
     939   0.29353567   0.06321185  98.42338383  10.72272716  82.23106031   0.70679164
     940   0.06722189   0.01676442  98.42572781  13.48949388  83.88642678   0.60844715
     941   0.22747778   0.04978650 100.95313150  11.99522998  80.65830096   0.80747311
     942   0.53554071   0.06628822  97.07177399   5.38942177 130.02042134   1.32891798
     943   0.12233443   0.01893915 103.18768687  12.52482592 130.72120383   1.37190261
     944   0.10747966   0.02696143 101.56422703  13.14410365  90.56968159   0.28298443
     945   0.03354699   0.00629149 102.06775406  12.73073631 108.63671955   0.28261618
     946   0.12163467   0.03433176  97.21762840  12.73419668  59.95743462   2.99045627
