 MRK M_P SD_P M_XtX SD_XtX XtXst log10(1/pval)
     564   0.09409562   0.02113210 104.73072552  15.05213125  88.61185707   0.36725226
     565   0.03959436   0.01283155  98.71718619  14.77042308  75.89742050   1.15907733
     566   0.16527416   0.03777089  91.60772841  11.99842473 115.65472080   0.56686912
     567   0.07046828   0.01316093 101.02741044  13.43673804  90.36767070   0.29128484
     568   0.20977358   0.06127285  97.93247707  12.79651969  64.22207030   2.38325385
     569   0.16031194   0.03263481  92.24491065  12.98740669  89.49186196   0.32831008
     570   0.76863794   0.05685526  69.22780492  13.39335199  88.42497418   0.37575170
     571   0.39487125   0.05485864 116.86404507   7.44412660 155.40052041   3.18631744
     572   0.14020446   0.03398847 101.79504374  12.97716807  66.67819306   2.07633523
     573   0.22702024   0.06095630  81.38437225  12.44176660  97.48312340   0.04827023
     574   0.15314519   0.02861006  94.65388295  12.42916937  89.66521542   0.32084603
     575   0.58868729   0.10040343  77.20367133   7.18101773 102.08106142   0.07222860
     576   0.03039914   0.00500930  97.12767563  13.06421059  82.46921727   0.69217046
     577   0.89616926   0.01869735  91.77802262  12.64142332 117.53652729   0.65322788
     578   0.02942232   0.00763763 101.12861664  14.94501551  70.23426464   1.68140456
     579   0.31922641   0.09700602 105.50134996  16.14434469 101.48103320   0.05565287
     580   0.33211964   0.06826536 103.45691262   9.93282427 102.08204791   0.07225622
     581   0.16347104   0.03105583  86.47864127  12.56150503 108.46889241   0.27656102
     582   0.25971434   0.04836372 104.53964817  11.54724695 139.58202920   1.95840015
     583   0.06171203   0.01569991  98.02209683  13.01031308  84.88871483   0.55253525
     584   0.07128752   0.01615400  97.01368809  13.73809643  95.68108179   0.10079138
     585   0.47020188   0.06897876  98.78851847   6.38485287 130.80749432   1.37723104
     586   0.08370470   0.02272871 100.01041013  13.92811916  65.17012317   2.26129244
     587   0.05041419   0.02257709  98.40594855  15.28569938  69.98110084   1.70770476
     588   0.06431613   0.01375282  97.90988878  13.71627301  77.75410080   1.01318344
     589   0.04360183   0.00918818  95.44789796  13.78441331  74.89519913   1.24277917
     590   0.03306523   0.00612774  97.94697820  13.02875896 104.02989315   0.12916144
     591   0.28125694   0.07528102 104.56460137  12.49209955  65.99228788   2.15910744
     592   0.12414783   0.02669372  95.48597440  13.98065694  82.32346407   0.70109953
     593   0.46379289   0.10407372  73.84908702   8.06298383  97.92033469   0.03636503
     594   0.25722828   0.06360771 107.22458584  12.12926456  74.24039286   1.29941035
     595   0.11071539   0.03953491 100.14299387  15.30228907  84.09251653   0.59673120
     596   0.49281213   0.05678593 141.43276023   9.29120176 191.58401269   6.69762024
     597   0.05861408   0.01580082  97.91458834  13.53896338  69.40039906   1.76905245
     598   0.09613375   0.02016915 101.08407967  13.32286019  95.67107161   0.10109911
     599   0.15190273   0.03812462  92.34994292  13.38722849  92.14442215   0.22126739
     600   0.07844231   0.01693355 103.19561083  14.28416866  70.83138516   1.62042621
     601   0.14508459   0.03073169 101.58088160  12.84128252  91.12400718   0.26066075
     602   0.41720566   0.08859232  91.45193279   8.08096069 120.59590460   0.80252822
     603   0.05594431   0.01837270  95.61364510  12.98720530  66.89616363   2.05049443
     604   0.06794320   0.02389381 100.39038399  14.79901268  94.28576318   0.14545861
     605   0.63685107   0.07466210  89.05372690   8.07740070 118.41100248   0.69478623
     606   0.05818839   0.01561172  95.53023162  13.16650012  81.74131841   0.73736877
     607   0.09435447   0.02505438 101.20570871  13.98725035 100.45277000   0.02828685
     608   0.19510914   0.03452130 110.09508452  12.71215034 136.31870227   1.73333824
     609   0.06170573   0.01536710  93.19175744  13.88956064  86.29436151   0.47854196
     610   0.14770330   0.02526862 100.78704005  12.11287522  81.26832072   0.76756079
     611   0.12830519   0.03753573 107.95239639  14.82239108  95.07639545   0.11970686
     612   0.03438888   0.00590335  99.50037300  14.30851415 101.94389437   0.06839988
     613   0.19571790   0.04683963  95.84747909  11.95570592  93.20923628   0.18243798
     614   0.25816276   0.09905660 110.13534790  13.61242986  61.19347458   2.80414939
     615   0.19676344   0.04657964  95.84237643  13.53323468  90.54076889   0.28416698
     616   0.78537691   0.04770766  77.34998928  12.97402201 100.75420301   0.03617338
     617   0.32317229   0.04916640 123.84238678   8.64937584 166.90474475   4.20691565
     618   0.47805616   0.04525324 174.70765217   7.36997103 239.57757847  12.43977648
     619   0.10868927   0.01784824  98.43064403  12.73116438 117.57823614   0.65518957
     620   0.17238687   0.03503410  97.85249181  13.58776976 120.12754254   0.77896573
     621   0.57661703   0.06419731 115.98482386  11.04474064 157.17313795   3.33701991
     622   0.17993270   0.03065078  95.66243821  12.66455791 117.19801060   0.63738253
     623   0.57581431   0.08278908  84.58304162   6.36161716 112.45783692   0.42991287
     624   0.13796839   0.03245084 107.01821707  14.26650886  89.45838163   0.32975942
     625   0.11884596   0.02737960  97.07161578  12.63450502  65.95934574   2.16313898
     626   0.77895521   0.05241542  94.98726287  11.29925358 115.66298256   0.56723903
     627   0.04103295   0.01045504  99.43251542  13.49646111  91.95276502   0.22850097
     628   0.31331381   0.06349261 103.15942287  12.53375344 106.67626819   0.21407274
     629   0.29347495   0.08007383  97.64822834  11.49661007 105.76455081   0.18383059
     630   0.16885227   0.04865015 105.44714904  13.55325509 107.68680082   0.24880573
     631   0.12178143   0.02214637  97.00431272  13.33648385  98.21645800   0.02848125
     632   0.42225430   0.08911952 101.41015445   8.31577413 125.52407610   1.06557254
     633   0.54646890   0.06673689  99.41137691   5.48744824 135.78615935   1.69759498
     634   0.25290686   0.05103945 105.01249263  12.63406453  90.18216177   0.29898572
     635   0.08371674   0.01699776  98.65885817  12.51205318  89.27932818   0.33755349
     636   0.13582099   0.05548788 100.37399911  14.10622926  77.06211602   1.06619718
     637   0.16909182   0.04730867  93.87487369  13.89935069  81.70595319   0.73960361
     638   0.19080302   0.05297538  97.64074898  12.81609353  77.31923202   1.04631322
     639   0.02641511   0.00544168  99.42967587  13.22939323  96.28391915   0.08258976
     640   0.22096188   0.06522896 102.39972511  12.20155305  72.37357190   1.46961585
     641   0.16799061   0.04061627  99.11473574  13.39916897  83.65037710   0.62200769
     642   0.52359614   0.07934542  94.22953701   6.86541506 124.89788609   1.03064032
     643   0.20736655   0.04398346 100.46769077  12.08286426 108.96267472   0.29447659
     644   0.44711199   0.05482468 139.24275664   6.53389256 189.40180408   6.46267259
     645   0.04661134   0.01000233  98.81216193  13.67912984  86.47938504   0.46917595
     646   0.10027558   0.02090776 104.14375894  13.39187486 106.30904576   0.20176682
     647   0.30338850   0.06894116  85.11718214  11.97074567 100.06220441   0.01823539
     648   0.25507883   0.09254525 112.04992670  13.64097049  60.02484585   2.98006763
     649   0.23646505   0.05613925  94.64149442  12.34185392  99.77851182   0.01105239
     650   0.07474986   0.01381503 101.57443310  13.28937139 112.76957643   0.44272200
     651   0.15653314   0.05552369 100.60057003  14.18862169  76.56533917   1.10524603
     652   0.34241259   0.08109919 102.81058989  11.26401628  67.59733335   1.96885771
     653   0.08645525   0.01879270 103.31750119  12.95907298 116.52601763   0.60633026
     654   0.11910300   0.02185131 101.54660438  12.74888889 118.73205301   0.71026924
     655   0.18631640   0.03767048 102.13456686  12.15662941  93.73866176   0.16397126
     656   0.16735174   0.06644526  92.27917767  12.88508169  64.82699859   2.30491597
     657   0.07059551   0.01451311  93.37017797  13.48455315  94.89605473   0.12547803
     658   0.72169732   0.06127852 102.06755088   9.50121150 129.16293813   1.27702480
     659   0.35023622   0.06366756  93.39342301   9.30380613 125.81979883   1.08221973
     660   0.04041667   0.00795714  96.04551921  13.69134202  78.68562525   0.94429869
     661   0.25688903   0.06359530 100.44637490  11.41007477  76.83203499   1.08417868
     662   0.13213279   0.02874772 101.65188551  13.80460834  97.30189398   0.05329892
     663   0.31162601   0.07369157  96.23192079  11.02709963 116.88489169   0.62284683
     664   0.09593721   0.01802382 102.33391363  13.22638450 111.54545776   0.39310739
     665   0.27711267   0.04660394 102.75448787   9.67735314 137.80602159   1.83463698
     666   0.09911043   0.02237788  97.00480251  14.43246993  78.01330685   0.99373258
     667   0.51382871   0.08677022  88.40338250   5.66700307 118.43142183   0.69576738
     668   0.08601957   0.01719566 101.44686455  12.69928676 112.37107375   0.42636897
     669   0.07537440   0.02079757  93.98402929  15.26919505  92.63046127   0.20326008
     670   0.04121730   0.00715054  97.17401165  13.40162928  93.43193178   0.17460334
     671   0.28770713   0.06695232 106.27156887  12.83405021  92.86286137   0.19481880
     672   0.28709882   0.07966811  95.95789999  12.56594355  78.46390362   0.96044029
     673   0.32836614   0.06826878  84.92315746  11.28344300 103.79021713   0.12190377
     674   0.05789127   0.01099100  97.84117316  14.33406487  86.82456957   0.45192995
     675   0.13700867   0.04053546  97.65310542  12.23848074  79.63655043   0.87683730
     676   0.75542223   0.05488105  75.21025311  10.60967452  99.02246620   0.00774237
     677   0.08327330   0.01984423  95.83002025  13.93276892  71.32857364   1.57076658
     678   0.04856922   0.00836863  97.17774438  13.42896327 109.23344423   0.30442933
     679   0.29439025   0.04617776 108.83040178   9.13940947 145.05692233   2.35851806
     680   0.39568243   0.07521986  97.77795205   8.34506702 129.85843808   1.31905561
     681   0.27260550   0.05075160 101.43264148  12.07474611 132.02529490   1.45325535
     682   0.52103146   0.08474828  90.70384726   6.12851499 116.73845292   0.61608874
     683   0.59348765   0.06418480 120.52518007   5.38880362 162.30750106   3.78722658
     684   0.17614385   0.04390089 106.02728942  13.20757847  84.41913140   0.57839734
     685   0.06801059   0.01501017  99.01694250  13.55923957  98.05074430   0.03287536
     686   0.34320295   0.06739242 100.41334724   9.10416816 124.84113660   1.02749595
     687   0.48095979   0.08148655  99.59011880   5.75628694 130.60070273   1.36447469
     688   0.12638004   0.03450438  99.12574884  12.82289514  84.28364899   0.58596772
     689   0.22919388   0.08786602  99.11758429  13.75428270  74.64290753   1.26441435
     690   0.06247082   0.01422394  93.57285685  14.94269435  96.65573869   0.07168337
     691   0.19527528   0.03443874  98.61418159  11.19998624 124.49660525   1.00848285
     692   0.32588019   0.11357130  69.06891087  13.03734037  90.01860078   0.30583824
     693   0.13017475   0.04257378  96.14390123  13.95673817  86.41786486   0.47228065
     694   0.55148925   0.11646816 109.14134829  10.69650675  76.11674391   1.14123097
     695   0.10827035   0.02706974 101.71467327  13.78616227 108.16020511   0.26551517
     696   0.14268268   0.03512947 101.14217679  13.17826386  93.37110199   0.17673371
     697   0.07343022   0.01355866  95.02300568  13.67258439 111.29539482   0.38319817
     698   0.07512146   0.01798120 103.12860526  14.52744172 110.42377110   0.34926023
     699   0.07131929   0.03199432  97.92860249  13.13622635  73.03713521   1.40760243
     700   0.19775654   0.04018095 102.53983591  11.68363886  88.77820333   0.35975499
     701   0.28051688   0.05212362 100.11029899  11.38935392 129.55204609   1.30047655
     702   0.15986143   0.05011632 104.50757206  12.70939035 103.65046950   0.11770519
     703   0.06527687   0.01335782 102.42585773  13.14768944  93.71774037   0.16469064
     704   0.04117617   0.00853608  95.29645993  12.09109264  84.83203122   0.55562621
     705   0.17629023   0.05465035  98.55312133  12.76715839  89.64894728   0.32154361
     706   0.45085087   0.07810615  93.72302809   6.19495603 124.45926080   1.00642990
     707   0.36447897   0.06490089 111.51697608   8.90000270 149.33251216   2.68970533
     708   0.04335907   0.01877122  95.59862004  14.16222612  56.74914277   3.51692178
     709   0.03521918   0.01829002  98.09255817  13.93818319  67.10181226   2.02631667
     710   0.15522742   0.05865116  97.41352050  13.24026790  76.79659618   1.08696422
     711   0.12226941   0.02790636 101.97949594  12.20061557  93.93531798   0.15725069
     712   0.11866611   0.06055029 100.86306254  13.66590692  51.41220512   4.54742676
     713   0.11105571   0.03133949  96.71994342  14.53621314  70.69822132   1.63389769
     714   0.55763349   0.14793277  74.51920076   9.55664077  90.76460917   0.27505901
     715   0.13239428   0.02925105  94.71901428  12.49696167  84.83641758   0.55538672
     716   0.51032557   0.07922646  96.73509263   5.55409187 128.89499816   1.26096930
     717   0.12650557   0.03100108  96.21315036  13.86264951  78.60047217   0.95047930
     718   0.23171161   0.06498795 102.47191019  12.63722820  73.63305673   1.35334247
     719   0.05067639   0.01311098  97.82322208  14.31239194  85.09263050   0.54148530
     720   0.05702253   0.01536567  98.59787448  13.77326001  64.07155552   2.40303237
     721   0.17904917   0.03211434 105.79512388  11.39541267 116.29830341   0.59592959
     722   0.10801161   0.01677994  98.61400478  13.29000789  83.63418287   0.62294358
     723   0.08712709   0.01946799  97.35720369  13.37461897  81.41968202   0.75782801
     724   0.05917228   0.01556842  98.27955787  12.08151110  95.50584360   0.10620460
     725   0.09910230   0.01810889  95.83292426  13.55495862  94.08843513   0.15206958
     726   0.10184577   0.02328747  96.85054413  12.73408760  99.52911678   0.00481970
     727   0.59901747   0.06923489  94.75097096   6.20937487 128.09780760   1.21365266
     728   0.05459562   0.01664819  97.52194201  13.97458584  68.92198093   1.82067781
     729   0.22908852   0.04177544  88.48170593  11.66512254 108.95978321   0.29437080
     730   0.09061129   0.02510256  98.98275619  13.70729713  59.42742727   3.07306968
     731   0.29687324   0.10088188 107.98583340  13.92148372  72.16590367   1.48937407
     732   0.07103639   0.01460328  95.81657792  13.47246834 114.39566424   0.51145438
     733   0.12370050   0.02626493  87.88814527  13.21809821 105.88009333   0.18760570
     734   0.30830677   0.05747255 106.93842785   9.88356487 133.27197360   1.53266477
     735   0.17071259   0.05271130 100.14025016  14.42028338  97.64578423   0.04380377
     736   0.69147379   0.05265069  93.62522847   8.58343541 124.69433779   1.01937869
     737   0.16872629   0.06007438  98.78748067  12.39096919  81.86290255   0.72971314
     738   0.02594653   0.00692460 100.05031528  13.77376437  86.10714887   0.48810608
     739   0.07677512   0.01519090  96.85441878  13.55088510 104.90089298   0.15614126
     740   0.19075919   0.03327207 105.46082764  11.77672564 138.21816049   1.86308745
     741   0.32348064   0.10886945  98.61231002  11.78094054  86.11929746   0.48748277
     742   0.14010276   0.05475130 102.31259853  11.91592169  75.70953728   1.17449869
     743   0.08313529   0.02601489 101.62319011  12.86154411  82.96393602   0.66231061
     744   0.07193005   0.01364435  93.30099677  14.12026066 104.70469646   0.14998115
     745   0.29498903   0.06988295 113.91976956  15.71115012  83.64416632   0.62236654
     746   0.27861283   0.07359233 117.91946890  15.13466600 106.99804815   0.22499433
     747   0.21060350   0.03667191 101.04737989  12.14277245 129.75370240   1.31269348
     748   0.06894338   0.01670465  94.51593709  12.78778336  92.59086632   0.20470909
     749   0.11987392   0.02434855 100.52327519  14.30981080 104.33806075   0.13859871
     750   0.08343832   0.01537972 100.74698084  13.78533281  95.20515364   0.11562313
     751   0.38915498   0.06506256 109.03768612   7.71591747 146.02631103   2.43220203
     752   0.64368309   0.06777762  93.79891876   7.85594040 123.50518597   0.95450867
     753   0.12112257   0.03407507 102.29265917  13.12584234  95.81868041   0.09657968
     754   0.07342100   0.01478497 100.17133712  13.70810524  95.97940922   0.09170297
     755   0.08304945   0.01993625  97.49092947  14.06922883  60.09065588   2.96995143
     756   0.28852688   0.07493224 100.40064620  13.47430405  74.56849730   1.27083936
     757   0.11795832   0.03724041  96.99617033  12.83303114  95.32782216   0.11176085
     758   0.08678552   0.01944113 102.10725920  13.74205341  63.32986000   2.50219361
     759   0.11730662   0.02159752 101.76665461  12.94688469 132.32239333   1.47203504
     760   0.61583129   0.06861830  99.88425552   6.53064191 133.94234055   1.57601952
     761   0.17348811   0.06195787  99.90412166  12.19882638  83.44349458   0.63401766
     762   0.12917350   0.02344782  89.20957459  13.39067910 114.44802404   0.51372083
     763   0.12933849   0.03211921  95.13222101  12.27734940  77.37021585   1.04239664
     764   0.16828370   0.03787908  94.02576191  12.07436987  90.84261070   0.27191057
     765   0.04790706   0.00860584  98.79593124  14.94757656  83.13911524   0.65190153
     766   0.10188809   0.02455695  95.69941445  13.17169228  80.22957545   0.83619082
     767   0.19373577   0.05928941  97.73863157  11.94341074  96.90234717   0.06458232
     768   0.56025033   0.06375600 110.85583971   5.54512891 148.89301300   2.65493046
     769   0.16374829   0.04001251 101.20946705  14.23382823  73.46713251   1.36831567
     770   0.07616847   0.01592082  98.98121408  13.25050312  96.27539894   0.08284251
     771   0.64739583   0.07030258  99.02092823   8.88109292 121.16511608   0.83150436
     772   0.29630326   0.04640132 110.04421857  10.53980111 136.89141232   1.77208877
     773   0.13349393   0.04374602 101.31288564  13.15461487  66.94844028   2.04432979
     774   0.19987292   0.07205210 101.34153546  11.90081601  91.65291308   0.23997057
     775   0.09667897   0.01719500 102.66429981  13.44988619 113.95519608   0.49251957
     776   0.08822967   0.02207493 100.34350930  12.42898555  69.96771557   1.70910278
     777   0.05980830   0.01627466 102.22663770  14.74879951  90.42542183   0.28890284
     778   0.10876024   0.02188703  99.19279179  14.13897938  93.17500179   0.18365105
     779   0.29396100   0.09835193  99.92746878  12.45315539 103.50995816   0.11350827
     780   0.06882666   0.01344729  98.19125243  13.12163794  87.67393595   0.41073631
     781   0.11394258   0.02516734  93.18486074  13.10876911  83.90725413   0.60725793
     782   0.01960575   0.00462327  98.12065771  12.80609670  83.12197806   0.65291605
     783   0.08969475   0.02140644  96.57716784  13.29173394  89.32316692   0.33563851
     784   0.49355583   0.11338132 111.93649467  15.85649449 102.80078067   0.09270227
     785   0.20245105   0.03463880 106.39998507  11.86148640 118.90928339   0.71886807
     786   0.05556969   0.01009883  96.54165513  13.43526689  82.39982976   0.69641372
     787   0.28572800   0.06110161  86.67970724  11.53630448  98.08052204   0.03208245
     788   0.19283690   0.05349747 108.84594216  12.72841306  83.36446562   0.63863646
     789   0.08595209   0.01581097  96.14213439  13.54303969  99.56783743   0.00578236
     790   0.19787589   0.04350530  93.44646094  12.30143914 111.35542341   0.38556990
     791   0.05731327   0.01821601 102.79505770  13.04229399  80.43092221   0.82263465
     792   0.07299168   0.01969207  96.81197963  14.06149714  83.01206392   0.65944236
     793   0.12917283   0.01959938  90.02339623  12.04464992 105.95726872   0.19013654
     794   0.29803222   0.04512162 105.77783475   9.53596701 141.54232375   2.09848026
     795   0.06890509   0.02138593 100.06594981  13.23089614  88.00641236   0.39508445
     796   0.33604813   0.07629358 101.77815241  10.35561518  84.05022021   0.59912635
     797   0.12130480   0.03880793 105.81048353  12.90121413 118.43869974   0.69611720
     798   0.10774863   0.02144076 100.97051072  13.22125664 110.85452708   0.36591533
     799   0.15771793   0.02586687 117.19164471  12.08162655 152.06168273   2.90930294
     800   0.17253829   0.03875473 106.47004391  12.13731941 102.07961647   0.07218815
     801   0.12849669   0.03792165  94.00743509  13.76520879  65.58018035   2.20991772
     802   0.11242292   0.02006753  98.79552443  13.88630859  50.43336382   4.76007685
     803   0.12191155   0.03275662 104.32842981  13.06064530  83.05123249   0.65711282
     804   0.02064151   0.00461895 100.47973061  14.26280406  95.35146935   0.11101946
     805   0.07699589   0.01334143  96.53714461  13.32904409 112.62762476   0.43687460
     806   0.27105088   0.04987835  95.97408657  11.41190344 125.13886679   1.04403226
     807   0.13164234   0.02790291 100.57475749  12.03658370  96.85330577   0.06598610
     808   0.15666233   0.03056390 103.60475437  12.64748137 113.10115564   0.45647647
     809   0.14312221   0.05116630 104.96273437  12.90152256  91.16321334   0.25910676
     810   0.02153943   0.00451367  97.48752117  13.03411840  79.52117072   0.88487158
     811   0.56256950   0.09406789  81.12231099   7.04420793 106.90941068   0.22197297
     812   0.13084166   0.03260885  95.33928725  13.88365604  67.19383924   2.01556046
     813   0.27700146   0.05206530  96.21905647  10.46901716  99.96326510   0.01571900
     814   0.06571818   0.01333494  95.73648512  14.40143579 105.49596438   0.17511961
     815   0.26496111   0.06268670 104.66683502  12.91080864  92.60804515   0.20408003
     816   0.22452838   0.06742232 104.01525721  11.61487381  95.46322206   0.10752961
     817   0.27145996   0.06127491 107.60227833  11.33910619 110.45566885   0.35048569
     818   0.09511123   0.01777596  97.62313689  12.18706257  80.39354985   0.82514155
     819   0.02264210   0.00688315  98.24486048  13.33275304  67.87378520   1.93728662
     820   0.19962117   0.03712976 107.70372312  12.09717063 143.78386319   2.26302908
     821   0.63622120   0.04997483 142.86842657  10.83365669 194.88245148   7.05767656
     822   0.42213819   0.05742398 123.32186093   7.69353695 164.89656452   4.02171224
     823   0.23166092   0.07518420  96.59842073  13.14113222  68.72328680   1.84241014
     824   0.08364333   0.01844147  93.40433349  14.03844445  80.47273198   0.81983509
     825   0.30794942   0.11099828 109.08834080  11.58756932  88.19047048   0.38653233
     826   0.21470967   0.06204999  94.55272171  12.38136476  72.96206080   1.41453363
     827   0.10644410   0.03684915  99.46504409  13.86279359 104.04620187   0.12965790
     828   0.03531712   0.00619868  98.72185732  14.70330704 124.81921133   1.02628207
     829   0.53965307   0.05475906 145.01233224   7.23186931 195.39766062   7.11444212
     830   0.22927132   0.04262609  89.14855764  12.45976142 113.28506414   0.46416307
     831   0.29437202   0.09177728  97.93247738  12.75331417  66.69754290   2.07403231
     832   0.28493046   0.05924620 111.90173073  15.40338237  85.45531408   0.52209916
     833   0.12205633   0.03666104  96.85641217  12.69210602  78.80383283   0.93575726
     834   0.09359937   0.02218151  97.19353333  12.66722897  83.72885678   0.61748239
     835   0.09127143   0.01441031  99.36829508  13.17117667 124.72645691   1.02115268
     836   0.08175772   0.02052970  95.91165611  14.22504258  62.93840264   2.55568450
     837   0.03870978   0.00631575 100.58343882  13.21438264 110.04479227   0.33479659
     838   0.35334114   0.06869393  95.87146277   9.89429097 127.15023577   1.15829753
     839   0.07100161   0.01226991 100.53371829  13.16003099  84.79476988   0.55766266
     840   0.09223145   0.02931876  96.34634960  13.68576167  73.37771954   1.37642731
     841   0.05385469   0.01423343  99.96649011  14.42688895  72.42428597   1.46481630
     842   0.25648305   0.06511007 110.78558833  14.47708856  91.50257503   0.24579170
     843   0.14385507   0.04475226 101.53577562  13.22286947  74.12237855   1.30978334
     844   0.81385782   0.03694387  85.39793604  13.17718335 109.47331250   0.31332222
     845   0.16934951   0.03163115 100.13128262  14.67308047  82.30023566   0.70252812
     846   0.15977463   0.04319555  95.37097622  14.28842638  93.59285796   0.16900235
     847   0.11809900   0.01960022  98.35297104  11.97845271 118.06040422   0.67801640
     848   0.09861769   0.01859876  97.56730482  13.69800962 122.80969721   0.91730296
     849   0.12844902   0.02667510  90.26934592  13.11044920  88.50607100   0.37205343
     850   0.13634236   0.03275768  99.56042631  13.80023815  83.68423481   0.62005333
     851   0.05970374   0.01405132  99.00837790  14.51490132  92.62618410   0.20341645
     852   0.10045731   0.02190944  92.90803313  15.20874989  82.94982095   0.66315304
     853   0.10904179   0.02517322  96.03069430  13.41112275  82.60021284   0.68419686
     854   0.09717441   0.02750401  91.81323226  13.51431581  94.35747507   0.14307443
     855   0.67612942   0.06089157  91.49084018   7.86101914 118.50616575   0.69936299
     856   0.18721608   0.04638118  97.48543252  13.43210807 102.93968253   0.09672795
     857   0.04024080   0.01174620  99.24784111  14.02727099  69.23117791   1.78720008
     858   0.11882023   0.02002862 100.85308314  12.71516410 129.97013397   1.32585327
     859   0.26781072   0.04272153 126.70131243  10.66032501 169.41431933   4.44234369
     860   0.43727470   0.05679875 136.31209039   6.56995288 186.26723695   6.12986317
     861   0.10480807   0.02000717  97.86899800  13.61800636 108.66400334   0.28360388
     862   0.04146994   0.00709637 100.12117044  13.07770762  91.15827107   0.25930247
     863   0.08109521   0.01625637 102.43570669  13.72203747  90.40185640   0.28987394
     864   0.07496006   0.02455952  97.93854582  13.92330671  68.81385640   1.83248266
     865   0.09025650   0.02181550  96.24510789  12.87649097  94.47978110   0.13903064
     866   0.63024675   0.07927511  87.19433764   7.81132616 116.46753737   0.60365332
     867   0.33719870   0.04759973 121.66073181   8.78916797 162.51564027   3.80589587
     868   0.07334545   0.01433876  95.16140682  13.43439098  79.54573297   0.88315777
     869   0.06554598   0.01223728  98.50226371  13.50333947  83.51472347   0.62986944
     870   0.08536255   0.01422343  97.34328164  14.19403077 114.39881345   0.51159060
     871   0.23869784   0.09504618  90.94846477  12.46415752  79.90372504   0.85839119
     872   0.09179957   0.02218273  97.52685556  13.93151457  92.56855439   0.20552701
     873   0.09582724   0.02906572  98.80389929  12.52901937  83.59126539   0.62542730
     874   0.13472673   0.02385733 101.69327549  12.13662812 129.07366831   1.27166710
     875   0.08501209   0.02616072  97.93310061  12.47466762  88.56684656   0.36929191
     876   0.13056383   0.03205808  98.02098698  13.57230079  97.85208618   0.03820249
     877   0.15304566   0.02762889 102.93069742  15.76658194  86.72793785   0.45672812
     878   0.04362761   0.00723299  96.02162048  13.93745863  97.75469004   0.04083807
     879   0.10526674   0.02100324 101.59887694  13.27714184  86.59676571   0.46327828
     880   0.25374677   0.05678476 106.16476965  12.62643550  78.03727342   0.99194522
     881   0.11234713   0.02202950  93.24638107  13.54742159 103.89264680   0.12499667
     882   0.44978363   0.06819890 103.28279284   5.76686474 138.71614909   1.89768255
     883   0.14654421   0.04291350 102.62300016  13.04153489 103.33346509   0.10827157
     884   0.14634107   0.03991586  92.07849518  13.05873183 100.77448856   0.03670816
     885   0.54912661   0.08575114 114.43074888  10.42229831 147.34239632   2.53356684
     886   0.07685782   0.01445569  95.09754238  13.79299083  88.19164723   0.38647791
     887   0.12478987   0.02244106  97.92364808  13.70889274 115.29969731   0.55105053
     888   0.28845808   0.05342214  98.71588950   9.88728804 126.80436693   1.13833442
     889   0.18989274   0.03981508 103.86551744  12.82754086 127.70424396   1.19054404
     890   0.35460135   0.06227556  98.09092497   9.29456862 126.78751051   1.13736480
     891   0.08508379   0.02273405  98.30859501  14.15510151  87.15832666   0.43553388
     892   0.10871043   0.01782350 101.99553314  13.82857147 114.07935423   0.49783308
     893   0.26367126   0.05764660  92.61578284  11.08322155 103.64414347   0.11751570
     894   0.07898857   0.01962230  99.18939286  13.21121911  93.14077642   0.18486612
     895   0.62898059   0.07365722  95.26427302   9.95506602 119.66264927   0.75582867
     896   0.22384421   0.03850745  93.95204740  11.23104657 125.11328170   1.04260738
     897   0.03356143   0.00589723  96.38552126  14.35690270  88.32510211   0.38032728
     898   0.21757541   0.06153630 106.19803460  11.45027683 114.53665383   0.51756480
     899   0.18403495   0.03546197  99.31878236  13.20228862 121.04794062   0.82550903
     900   0.33963447   0.05470115 115.73233564   9.56785493 153.37245170   3.01697314
     901   0.16461622   0.05963143  99.61760234  13.60210649  80.88567140   0.79246731
     902   0.11205301   0.03609880  95.63519619  13.20946231  74.10670873   1.31116451
     903   0.03107905   0.00640618  98.95970635  13.83921382  78.56986889   0.95270623
     904   0.35153252   0.06008545 111.43733326   9.03002268 148.16584241   2.59775766
     905   0.11905285   0.02564272 100.48963593  13.34416882  98.26580602   0.02718140
     906   0.16083562   0.03225871 103.03196582  13.48407838 105.48865449   0.17488379
     907   0.09420248   0.02162281  94.10974889  12.39278467  94.50693265   0.13813675
     908   0.12918582   0.02671196 103.63381692  13.25244430  78.83316993   0.93364432
     909   0.46636831   0.06313730 114.09334656   5.85173568 151.21123788   2.84020391
     910   0.16946891   0.03560942  99.78501784  12.51669546  70.11057306   1.69422089
     911   0.12719045   0.03900955 104.69222092  13.51560478  85.66465304   0.51106402
     912   0.05596056   0.01073093  98.73305549  13.34954173  76.16058812   1.13768336
     913   0.18610557   0.05225701 100.67429748  14.25054114  78.28625292   0.97348751
     914   0.24015180   0.05283559  98.01952460  13.60797443  90.90742428   0.26930440
     915   0.04694946   0.01506602 101.24767597  13.11445119  74.66473307   1.26253362
     916   0.23087668   0.04461001  92.12673489  12.42183066 119.59086643   0.75227848
     917   0.14799964   0.05440776 103.07409337  12.66873974  72.25984875   1.48041496
     918   0.44623662   0.05203372 139.83187307   8.60131334 189.35859617   6.45804730
     919   0.11551725   0.02842149  96.68829288  13.77666742  97.44128600   0.04942620
     920   0.21951859   0.04174921 102.57406509  12.94398691 127.53567162   1.18069708
     921   0.44392022   0.13412580  64.55288945  10.33787536  80.87004458   0.79349369
